 ,tweet,target
2022-01-28,Makna historis dari IKN ‘Nusantara’ menurut Dr. Ngatawi Al Zastrouw https://t.co/0LFwr1VtIB,1
2022-01-28,Catatan Redaksi : Habis IKN Terbitlah Utang https://t.co/JcEEpCH8n9 lewat @FPKSDPRRI,0
2022-01-28,Mari kita amalkan ilmu kita agar bermanfaat dan tidak sia-sia . .   Tolak UU IKN   .✅. #esP1H https://t.co/SdP1Dr6AHp,0
2022-01-28,"Soal Pemindahan Ibu Kota Negara, JK: Akan Memberikan Otonomi yang Lebih Baik https://t.co/zXlYFsmSTb",1
2022-01-28,Pembangunan IKN membawa manfaat kepada pertumbuhan ekonomi dan pemerataan kesejahteraan sosial https://t.co/qhbWjpI25g,1
2022-01-28,"""Ilmu itu bukan yang dihafal tetapi yang memberi manfaat."" (Imam Asy-Syafi'i)   Tolak UU IKN",0
2022-01-28,"Omong Kosong Demokrasi?
1. Rakyat tidak ditanya dan dilibatkan 
2. Partai Politik mayoritas setuju karena satu koalisi oligarki, tinggal ketuk palu
3. Yang paling banyak  diuntungkan pemilik modal bukan rakyat

@faridwadjdi
Pemred Tabloid Media Umat
Tolak UU IKN https://t.co/CIhUxKIhWu",0
2022-01-28,Setuju tidak sahabat ? :)   Tolak UU IKN   .🏴☝️🏳️. #d2i6B https://t.co/PxuIPSe93U,0
2022-01-28,"Pemindahan ibu kota negara (IKN) sesungguhnya telah ada sejak era pemerintahan Presiden Soekarno.

Bahkan pada 17 April 1957, Bung Karno sempat meletakkan batu pertama di Palangkaraya, Kalimantan Tengah sebagai “sister city” Jakarta. 

@Suharso_M 
@Jiwamudaindo https://t.co/JKKLWrmleA",1
2022-01-28,"IKN Baru Punya Transportasi Cerdas, Bandara Aerotropolis hingga Kapal Tanpa Awak https://t.co/ja1UFkOJyi",1
2022-01-28,Masih belum nangkep maksud dari pemindahan ibu kota negara buat apa? Ngapain dipindahin sih,0
2022-01-28,Rizal Ramli Soroti APBN hingga Utang Negara Seiring Rencana Pemindahan IKN: Gali Lobang Tutup Jurang https://t.co/cqb9EMnHEo,0
2022-01-28,"Saya berani taruhan sebungkus Nasi Padang yang paling Istimewa tentang IKN, Proyek Fenomenal itu tidak akan dapat terwujud sebelum 2024 atau bahkan sampai pergantian Presiden tahun 2029 -2034 yang akan datang #hening @asboedionoid https://t.co/UQtdSjlO3N",0
2022-01-28,"Ibukota Baru Indonesia yg bernama NUSANTARA berlokasi di wilayah Penajam Paser Utara, Kaltim. 
RUU IKN juga sdh disetujui menjadi UU oleh DPR.
Proses pembangunan Ibu kota negara baru akan berlangsung sampai thn 2045 &amp; dilakukan scr bertahap
Bersatu Nusantara Jaya https://t.co/LwhhgcgRNS",1
2022-01-28,"✍️ Rencana Pemindahan Ibu Kota Negara 🇮🇩

Gaes, ternyata rencana pemindahan ini sudah ada sejak era Presiden Soekarno lho! Beliau menjadi penggagas dari rencana pemindahan ini.
@Suharso_M @Jiwamudaindo https://t.co/cZgPqtZv70",1
2022-01-28,"Para arsitek kritik desain IKN Nusantara, yang dinilai hanya mengedepankan kemegahan dibandingkan kelestarian lingkungan.  https://t.co/zri0MCE0Hq

Install aplikasi kumparan, baca lebih nyaman tanpa iklan mengganggu https://t.co/GwTtNwNM1k",0
2022-01-28,"Sesuatu KALAU MENGUNDANG BANYAK PERSELISIHAN PERTENTANGAN,coba pikir pikir lagi jgn jgn SESEUATU TAK LAYAK DILAKUKAN,seperti IKN INI.. 🙏 https://t.co/h8A9UrReER",0
2022-01-28,IKN Nusantara mewujudkan visi indonesia 2045 https://t.co/FF9FjelJv3,1
2022-01-28,"Imbas dari Penegak Hukum tdk segera memproses kasus ini kan jadi kemana2 arahnya, Kami org Kalimantan tdk pernah minta IKN itu pindah ke Kalimantan! Dgr itu Edyy https://t.co/iGpuaiPtQy",0
2022-01-28,Rizal Ramli Ragu Pemerintah Bangun IKN Tanpa APBN https://t.co/It9Zfikuwm  @RamliRizal,0
2022-01-28,IKN Nusantara mewujudkan visi Indonesia 2045 https://t.co/x0ivkwTNN6,1
2022-01-28,"Pernah mikir ngga pemindahan ibukota ke Kalimantan juga bisa mnjdi salah satu cara pemerintah utk mengawasi Kalimantan supaya ngga lepas dari Indonesia ? Saking kayanya Kalimantan 🤗, jdi jangan sok2an hujat atau maki kami org Kalimantan.
#Dayak 
#kalimantan 
#IKN 
#IKNNusantara",1
2022-01-28,"Presiden @jokowi pernah meminta izin memindahkan IKN ke Pulau Kalimantan saat menyampaikan pidato kenegaraan menjelang 17 Agustus 2019 di gedung MPR RI, Senayan, &amp; akhirnya UU IKN telah disahkan DPR RI 18/1/2021.

@Suharso_M
@Jiwamudaindo 

NUSANTARA ❤️🇮🇩 https://t.co/MtxUgrok9o",1
2022-01-28,"Kantor Staf Kepresidenan (KSP) akan mengawal pelaksanaan pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur

@KSPgoid akan mengawal pembangunan IKN agar hak-hak masyarakat adat di sana terlindungi

https://t.co/DiG1ddtm06",1
2022-01-28,"WAHAI PEMERINTAH PUSAT...
1 PULAU KAU BWT HABIS
1 PULAU KAU BIARKN HABIS..

MNGAPA TK KLIAN BANGUN BUAT BAGUS DAERAH TIMUR INDONESIA ITU.
IKN TK URGEN KAU BANGUN BURU2

GUNAKN APBN DEFISIT BWT YG LBIH BRMNFAAT

BANGUN KEDAULATAN INDONESIA

#TolakAPBNBiayaiIKN 
#TolakAPBNBiayaiIKN https://t.co/AKQKx0xzOd",0
2022-01-28,"Kelihatan rezim &amp; buzzer tak mampu membantah argumentasi/data dari pihak yang kontra IKN, baik sebab-akibat dari analisis hukumnya ekonomi lingungan dll. Tapi lebih fokus mencari celah kemudian langsung mengkriminalisasi. Dan artinya benar bahwa ini memang proyek ah sudahlah... https://t.co/3PKq9m4jAI",0
2022-01-28,"Rumitnya Persoalan Pemindahan IKN: Kalau Tidak Dipindahkan Tahun 2024, Sudah Menjadi Undang-Undang, Kalau Dipindahkan Banyak Masalah yang Akan Dihadapi Bangsa Ini.
#headline
https://t.co/BzMv4YMqSI",0
2022-01-28,"Kesiapan Pemerintah untuk Melaksanakan Pembangunan Ibu Kota Negara (IKN)
#IbukotaBaru #IbuKotaNegara https://t.co/AdLxwsVd80",1
2022-01-28,"Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Dan Pengesahan UU IKN Akan Membawa Kemajuan Dan Kesejahteraan Bangsa Indonesia

Bersatu Nusantara Jaya https://t.co/cXmKoXQlYO",1
2022-01-28,"""Setelah ditandatangani, kita bisa lanjut bahas peraturan turunannya,"" ujar Faldo. https://t.co/uX8Ymb7C7b",1
2022-01-28,Stafsus Mensesneg: Pemindahan IKN Upaya Mengurangi Beban Jakarta https://t.co/kxzHPcvRCX,1
2022-01-28,"UU IKN Tidak Jadi Diskursus Publik, Pakar Hukum Tata Negara: Ini Ibukota Siapa?
https://t.co/yEiDMACWCb",0
2022-01-28,"UU IKN Tidak Jadi Diskursus Publik, Pakar Hukum Tata Negara: Ini Ibukota Siapa? https://t.co/9RuuNpidyH",0
2022-01-28,LIMA ALASAN MASYARAKAT MENDUKUNG KEPINDAHAN IBU KOTA NEGARA https://t.co/YtGnhYabSs,1
2022-01-28,"Pembangunan IKN ga akan ganggu yang lain kok, percaya deh sama Pemerintah https://t.co/43ox5kfyiY",1
2022-01-28,Menhub Butuh Dana Rp582 Miliar untuk Bangun Transportasi di IKN https://t.co/XghfPwDSQk,1
2022-01-28,"Jusuf Kalla Nilai Pemindahan IKN Berdampak Positif terhadap Otonomi Daerah

https://t.co/Az0tldQ8FH",1
2022-01-28,"Gandum aja import, gini kok mau bikin IKN. Ndagel emang otaknya. https://t.co/YguGqPRknG",0
2022-01-28,"Jelang rencana pemindahan Ibu Kota Negara (IKN) ke Kutai Kartanegara dan Penajam Paser Utara, Provinsi Kalimantan Timur, Kementerian Perhubungan tengah menyiapkan rencana pembangunan sistem transportasi yang cerdas, terintegrasi, dan ramah lingkungan. https://t.co/AzuKeL3LsK",1
2022-01-28,"Ada Konsesi Tambang di IKN, Pengamat: Persoalan Bukan Soal Minim Koordinasi, Tapi Adanya Dugaan Sengaja Ditutupi
https://t.co/I7cI1QByaJ",0
2022-01-28,siapapun presiden baru tak akan melanjutkan IKN ga ada uangn nya? https://t.co/LnSxs1AYvZ,0
2022-01-28,"*Kami Tantang Pemerintah dan DPR Adu Argumentasi* Terkait Proyek IKN yang Untungkan Oligarki 

https://t.co/3KtCPZU5g3",0
2022-01-28,"Sudah merasa kalau mau ganti presiden? Makanya terburu-buru?

Mudah-mudahan MK mengabulkan judicial review terhadap UU IKN
Kasihan presiden penggantinya https://t.co/gVPDFhU3Ul",0
2022-01-28,"Catata kritis RUU IKN, Partai Demokrat: Pertimbangkan kondisi fiskal dan kemampuan APBN https://t.co/SOsuoarvN8  AHYDemokrat BarengRakyat",0
2022-01-28,"IBU KOTA NEGARA MAU DI BUAT, PENGUASANYA CHINA JUGA MINGKIN NANTI. https://t.co/e9b3uPRI7A",0
2022-01-28,"Kritis pemindahan IKN, Partai Demokrat: Kondisi perekonomian nasional kurang mendukung https://t.co/1ELEt2Nh24  AHYDemokrat BarengRakyat",0
2022-01-28,"Harusnya Orang Asli Kalimantan MARAH ini 😁

Lho koq Bisa?
 Ya bisalah... kan Alasan Pindah IKN kan untuk pemerataan.
Tp koq Kepala IKN nya orang Luar Kalimantan² juga. 
Dikiranya Orang Asli Kalimantan gada yg mampu apa? 
Kan di sana jg banyak yg pintar² dan punya Kearifan lokal https://t.co/2kFMfB6R4M",0
2022-01-28,"Pembangunan infrastruktur Nusantara sudah mulai dilakukan setelah UU IKN disahkan melalui rapat paripurna Dewan Perwakilan Rakyat RI.

https://t.co/xcLP04dsUt @jokowi",1
2022-01-28,"Menteri Komunikasi dan Informatika (Menkominfo) Johnny G Plate mengatakan, pembangunan IKN baru diarahkan pada sebuah definisi kota cerdas.

https://t.co/FGtfhZ9c7L @jokowi",1
2022-01-28,"Kementerian Perhubungan (Kemenhub) akan membangun sistem transportasi yang cerdas, terintegrasi, dan ramah lingkungan di Ibu Kota Negara (IKN) baru, di Kalimantan Timur (Kaltim). https://t.co/eOAfw69mAo https://t.co/rw6zZyQXLf",1
2022-01-28,"Kritisi Pemindahan IKN, Sartono: Kondisi Perekonomian Nasional Kurang Mendukung https://t.co/LkWtTzRJID  AHYDemokrat BarengRakyat",0
2022-01-28,"Tolak Proyek IKN, Kami Tulus Membela Masyarakat Adat Kalimantan

https://t.co/IPtga2HlAj",0
2022-01-28,"#TolakAPBNBiayaiIKN

iya
proyeknya oligarki beraroma komunisme sedang berkuasa di Indonesia saat ini. 
https://t.co/jfmIbgyc9F",0
2022-01-28,"Kritik Pedas ! Roy Suryo : Sampai Sekarang Logika Waras Pindahnya IKN yang Baru ini Tidak Ketemu
#TolakIbukotaBaru 

https://t.co/cb782Y0Mkr",0
2022-01-28,"Indonesia tak butuh IKN! 
#TolakAPBNBiayaiIKN 
#TolakAPBNBiayaiIKN https://t.co/5tZogKW5Y1",0
2022-01-28,"Setneg: Aturan Turunan IKN Dibahas Setelah UU Diteken. Tak hanya itu, imbuh Faldo, IKN juga sebagai upaya menghadirkan negara di pelosok negeri. Menurutnya, gagasan itu menjadi pikiran Presiden sejak lama.  https://t.co/3Pmf4eEcbr",1
2022-01-28,"---
Kantor Staf Kepresidenan (KSP) akan mengawal pelaksanaan pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur agar hak-hak masyarakat adat di sana terlindungi

@jokowi
@Dr_Moeldoko
@KSPgoid https://t.co/Yb3JAfRm0n",1
2022-01-28,"Staf Khusus Menteri Sekretariat Negara Bidang Komunikasi dan Media Faldo Maldini mengklaim bahwa pembangunan ibukota baru (IKN) adalah upaya pemerintah menyikapi kebutuhan masa depan Indonesia.

https://t.co/BBvW5VRVoO",1
2022-01-28,RDTR Daerah Penyangga IKN Nusantara Mulai Disusun https://t.co/sV2sZw4y3D,1
2022-01-28,"KONSEKUENSI yang paling mendasar bila Pindah IKN,
Indonesia Jelas akan Kehilangan Ruh Indonesianya.
Karena Batavia/Jakarta wilayah yang banyak mengandung sejarah...
dan menjadi Satu Kesatuan Sejarah serta cikal terbentuknya Republik... https://t.co/TGKQuCRt0G",0
2022-01-28,Nich proyek IKN Nusantara buat masalah baru buat pertumbuhan ekonomi negara..#TolakAPBNBiayaiIKN,0
2022-01-28,"KSP: Pemindahan Ibu Kota Negara Perkuat Indonesia-sentris 
Dengan adanya pemindahan IKN, maka episentrum pembangunan akan diseimbangkan, akan muncul episentrum pembangunan baru di Kalimantan dan Sulawesi

https://t.co/99nvAfzCxX",1
2022-01-28,"Ntar nutupnya pake duit negara, pdhl itu kewajiban perusahaan pemilik IUP,
Lahan yang ga masuk dalam IKN ntar dijadikan bisnis property
RAKUS BOLEH
TAPI GA SEBAJINGAN INI MAINNYA 😡😡😡😡😡 https://t.co/wW8QDykGjd",0
2022-01-28,"KSP akan mengawal pembangunan IKN agar hak-hak masyarakat adat di sana terlindungi.

KSP memastikan hak masyarakat adat di sekitar area IKN Nusantara akan dilindungi pemerintah.

 https://t.co/IebGwq41NF",1
2022-01-28,Akademisi: Penamaan Nusantara Untuk IKN Momentum Kembalikan Mentalitas Bangsa https://t.co/6gRuo508nS,1
2022-01-28,"Catatan Redaksi : Habis IKN Terbitlah Utang https://t.co/gtesdFX3Pi lewat @FPKSDPRRI | @PKSejahtera 
#fraksipksdprri 
#bersamamelayanirakyat 
#pksawasikabinet 
#pkspelayanrakyat",0
2022-01-28,"Koordinasi eksekutif kacau.  Masak lokasi IKN ada tambang.
Tidak elok.
.
Tunda dan selesaikan dgn baik.
.
Pandemi belum usai. 
Omicron sedang tinggi.
@FPKSDPRRI @PKSejahtera @hnurwahid @salimsegaf https://t.co/1YoHIbL4nc",0
2022-01-28,"Pemerintah Beberkan Urgensi Ibu Kota Negara Pindah ke Kaltim, Apa Saja?  https://t.co/XC79pyk5ad",1
2022-01-28,"{Thread}

Bangun IKN Baru Berpotensi Bikin Utang RI Bengkak, Sebaiknya Ditunda atau Jalan Terus? | #JernihkanHarapan #IbuKotaNegara
 
https://t.co/5Q2o3vTCCq",0
2022-01-28,"HNW WAKET MPR KOQ TOLAK ?
Bb Susatyo Ketua MPR RI dukung penuh pemindahan IKN ke Kaltim, segera dibuat TAP MPR persetujuan MPR.
Kami pimpinan MPR
sudah setuju secara bulat pemindahan IKN.
https://t.co/7R88GGl7we
@hnurwahid ?
@Fachry_Murakata @2020_STMJ @ab_anward
@still_hendro",1
2022-01-28,"Kemendagri akan melakukan sinkronisasi program kegiatan pusat dan daerah untuk mendukung implementasi UU IKN dan aturan turunannya.

https://t.co/UhCw4abvqr",1
2022-01-28,"P @aniesbaswedan Buka Data !!
Terbukti IKN Kepentingan OLIGARKI !!

""Kalau bicara tentang kemacetan, kontribusi pemerintah dalam kemacetan di Jakarta itu kurang dari tujuh persen, jadi tidak akan ada efeknya pada kemacetan di Jakarta,"" 

#TolakAPBNBiayaiIKN 
#TolakAPBNBiayaiIKN https://t.co/Tjo43qtnHo",0
2022-01-28,"Ibu kota baru sebaiknya di batalkan krn efeknya sngt berbahaya :  jadi tempat berkembangnya idiologi komunis, krn ide pindahnya ibu kota itu idenya orang"" keturunan PKI .                                               Menjadi bangkrutnya negara ,   Ada konflik warga setempat https://t.co/z9xCK34WvO",0
2022-01-28,"https://t.co/u64qgL4Wxf
Untuk mendukung pembangunan di kawasan IKN, Pemerintah telah siapkan konsep Smart City, Smart. Penyiapan transportasi sangat penting dalam mendukung kelancaran aksesibilitas dan mobilitas manusia maupun barang di IKN.
@jokowi https://t.co/OAKj5tw3P2",1
2022-01-28,"Yang Punya Lahan IKN Banyak Cuan !!

Wakil Ketua Fraksi PKS, Mulyanto :
“Masak Ibukota Negara dibangun di lahan milik orang. Ibaratnya mau buka warung, tapi lapaknya masih punya orang lain. Sangat tidak elok,""

#TolakAPBNBiayaiIKN 
#TolakAPBNBiayaiIKN https://t.co/hsyTkgtGzT",0
2022-01-28,"Kasihan negeriku? Betapa naskah RUU IKN,  mempertunjukan arogansi, rapuh &amp;  minim nilai filosofis/akademiknya? 
Betapa #RezimOligarki melumpuhkan nalar akal sehat dan nasionalisme? 
Salam to @ReflyHZ @JimlyAs @HaedarNs @Yusrilihza_Mhd @mohmahfudmd @hamdanzoelva https://t.co/uGoGJ0Lism",0
2022-01-28,"Tunda!

Lunasi utang negara dulu, jgn malah menambah utang untuk membangun IKN baru.
 https://t.co/FiTfAxTMCJ",0
2022-01-28,"INGAT KAL-TIM IKN...
 JADI INGAT TUBAN KAYA MENDADAK, TAPI SEKARANG NYESEL... https://t.co/GOfoLORmKf",0
2022-01-28,Ekonom Senior Faisal Basri menyampaikan kritikan pedas kepada pemerintah yang ingin buru-buru memindahkan Ibu Kota Negara (IKN) ke Kalimantan.  https://t.co/FiB08RWPQe,0
2022-01-28,"Napa Oposisi dan Gerombolan penyembah baliho gak ingin Kalimantan Timur jadi tempat IKN.

Karena mereka gk mau Kalimantan maju ditangan Presiden Jokowi.
Mrk gk ingin ibu Kota Negara yg baru buah karya JKW

Mereka benci Jokowi.

Nih👇
Jalan mulus dari Gerbang Kaltim sisi selatan. https://t.co/ChyvkkqkqT",1
2022-01-28,"Setelah kemarin soal dana PEN utk IKN, kembali lagi luar biasa masukan bang Marwan Cik Hasan ini (Sekretaris Fraksi @PDemokrat DPRRI). Proporsional, berimbang berbasis data. Utk edukasi publik, produk rapat2 begini harus semakin sering dikeluarkan. Salam.
https://t.co/RnCY9FXiOU",0
2022-01-28,PENOLAKAN IBUKOTA NEGARA BARU (IKN) LEBIH DOMINAN DIBANDINGKAN ASPIRASI YANG MENDUKUNGNYA https://t.co/vMlRXJNa1m,0
2022-01-28,"Berikut 4 Tahapan Pemindahan Ibu Kota Negara Ke Kalimantan
 
https://t.co/5VdtYNYsr2 via @tribunnews",1
2022-01-28,"Pemindahan Ibu Kota Negara Digagas Soekarno, Direalisasikan Jokowi https://t.co/cPFX7UazOS",1
2022-01-28,"Dewan Perwakilan Rakyat Republik Indonesia (DPR RI) telah mengesahkan Rancangan Undang-Undang (RUU) Ibu Kota Negara
https://t.co/peuWygcAwM",1
2022-01-28,Roy Suryo: Sampai Sekarang Logika Waras Pindahnya IKN yang Baru Ini Tidak Ketemu https://t.co/psYxk1yNiu,0
2022-01-28,"Kantor Staf Kepresidenan (KSP) akan mengawal pelaksanaan pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur. Agar hak-hak masyarakat adat di sana terlindungi.

KSP Kawal Pembangunan IKN untuk Lindungi Hak Masyarakat Adat
@jokowi 
@KSPgoid

https://t.co/mmglte0nF2",1
2022-01-28,"Menteri Perhubungan Budi Karya Sumadi menjelaskan, telah menyampaikan kebutuhan penambahan anggaran untuk persiapan dan pembangunan sektor transportasi IKN tahun 2022 kepada Menteri Keuangan dan Menteri PPN/Kepala Bappenas.
https://t.co/w9a1qMtH96",1
2022-01-28,"Liat drun pembangunan di IKN mulai dipersiapkan.
Kasihan nasib lo drun.
Sekuat tenaga kalian menggonggong agar IKN batal bahkan ada yg bentar lagi masuk bui sementara rencana IKN di Kalimantan jalan terus😁 https://t.co/IhPJzbU6W2",1
2022-01-28,"Ibukota Baru Batal

Klaim Lahan IKN, Kerabat Kesultanan Kutai Tunjukkan Bukti - Media Nasional Cakrawala https://t.co/qv466YOr4j",0
2022-01-28,"UU IKN telah di sahkan, salah satu pasalnya pengelola ditunjuk Presiden, dan TERNYATA JADI LAHAN PEREBUTAN KEKUASAAN PARA PENDUKUNGNYA. Astagfirullah inikan para pemimpin bangsaku?",0
2022-01-28,"Mega Proyek atas Nama Rakyat untuk Siapa?
https://t.co/2wsKx0NILV

#TolakUUIKN #IKNProyekOligarki 
#IstiqomahDalamDakwah #JumatBerkah Tolak UU IKN",0
2022-01-28,Tokoh masyarakat dukung penuh ibu kota negara baru part 1  #IbukotaNegara #Nusantara #IbukotaBaru https://t.co/PRb4cJxqS6,1
2022-01-28,Harusnya IKN studi bandingnya ke Denmark bukan BSD. Masa jeruk makan jeruk. https://t.co/3B1f39YkQt,0
2022-01-28,"Putra Daerahnya gak ada yg dilirik utk ikut serta dlm pembangunan IKN apalagi utk mengelolanya. Harusnya mereka tersinggung, ini malah dikompori BuzzerRP kebakar. Gak sadar Tanah dan kekayaan alamnya dirampok. Dibangun IKNpun tdk diikut sertakan samasekali. Makan tuh harga diri🤣 https://t.co/qvhuTr1MlJ https://t.co/MivYBMscuf",0
2022-01-28,"Sejak era @SBYudhoyono bbrp kali saya cuit kondisi kerusakan ekosistem alam &amp; hutan Borneo tapi TIDAK ada yg empati. Saat IKN pindah ke Kaltim barulah ada yg empati terhadap hutan Borneo, sblmnya empatinya disimpan dimana ? 🤔
PBB akui Dayak melindungi Hutannya, perlu Bukti ?!",0
2022-01-28,infrastruktur di ikn luar biasa. tol bawah laut n bandara antariksa bkl dibangun di ibukota nusantara https://t.co/GJs3aK0xX0,1
2022-01-28,"IKN bukan jawaban atau solusi bagi permasalahan bangsa ini jyga permasalahan jakarta

☕🔨

#TolakAPBNBiayaiIKN 
#TolakAPBNBiayaiIKN https://t.co/HIDmEXCHJv",0
2022-01-28,"Gaya nian merasa berempati pada hutan di Kaltim, kenapa baru sekarang saat IKN dipindah ke Kaltim, sebelumnya rasa empati utk hutan Kaltim disimpan dimana ? 

Tempatnya saja sering kebanjiran tetapi merasa berempati untuk hutan Kaltim, mikir donk, Urusin saja wilayah mu !",0
2022-01-28,Akhirnya IKN baru terwujud di era jokowi https://t.co/gWU59NPPAT,1
2022-01-28,"Tolak IKN!

Benerin dulu soal masalah pengangguran dan ketimpangan kekayaan di wilayah lain terkhususnya di pulau Jawa!, Kalau cara pindahnya kayak gini itu namanya yg kaya makin kaya!

#TolakIbukotaBaru 
#TolakAPBNBiayaiIKN 
#peoplepowertolakikn https://t.co/vQVTopSBwO",0
2022-01-28,"Nieh lama lama pengacara gue bejek² juga 🙄
IBU KOTA BARU dimana ? Jonggol
Yang mendiami kawasan IKN siapa ! JIN

Jadi pengen tahu KAMPUS mana yang bikin orang ini jadi pengacara 🙄
#TangkapEdyMulyadi 
#HukumAdatEdyMulyadi https://t.co/qZX9nf0g2P",0
2022-01-28,"Iya harus ditolak karena masih banyak permasalahan baik segi dana, warga setempat, alam sekitar yg belum tentu bisa diselesaikan dalam10 tahun ke depan utk bisa disebut layak dijadikan IKN Baru.
#TolakAPBNBiayaiIKN https://t.co/FIJaugxfQQ",0
2022-01-28,"Pahami dulu tipe &amp; fungsi hutan yg ada di Borneo sblm anda berargumentasi seakan akan ingin menunjukkan rasa empati  pada hutan &amp; ekosistem alam di Borneo. Tapi kenapa empati anda itu baru ditunjukkan pasca IKN disahkan di Kaltim, sebelumnya rasa empati itu disimpan dimana ? 🤔",0
2022-01-28,"Gile...enteng banget mau pake dana Pemulihan Ekonomi Nasional ( PEN ) buat bangun IKN.
Apa hubungannya IKN dgn pemulihan ekonomi ? Mau melanggar UU lagi?

Sri Mulyani Ingin Pakai Rp178 Triliun Dana PEN untuk Bangun Ibukota Baru - https://t.co/OlU6ZgXI8u - https://t.co/pk7Yjow97o",0
